activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,3116285,[],CHEMBL1067450,Inhibition of Clostridium botulinum toxin BoNT/A light chain by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CC/N=C(\N)c1ccc(Oc2ccc(-c3cc4ccc(/C(N)=N/CCN(C)C)cc4[nH]3)cc2)cc1,,,CHEMBL1157595,J. Med. Chem.,2010,"{'bei': '10.95', 'le': '0.20', 'lle': '1.44', 'sei': '5.17'}",CHEMBL597791,,CHEMBL597791,5.60,False,http://www.openphacts.org/units/Nanomolar,879190,=,1,True,=,,IC50,nM,,2500.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,2.5
,3116286,[],CHEMBL1067451,Inhibition of Clostridium botulinum toxin BoNT/A light chain by HPLC-based assay,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CC/N=C(\N)c1ccc(Oc2ccc(-c3cc4ccc(/C(N)=N/CCN(C)C)cc4[nH]3)cc2)cc1,,,CHEMBL1157595,J. Med. Chem.,2010,"{'bei': '10.47', 'le': '0.19', 'lle': '1.20', 'sei': '4.95'}",CHEMBL597791,,CHEMBL597791,5.36,False,http://www.openphacts.org/units/Nanomolar,879190,=,1,True,=,,IC50,nM,,4400.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,4.4
,3116287,[],CHEMBL1067450,Inhibition of Clostridium botulinum toxin BoNT/A light chain by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,c1cc(C2=NCCN2)ccc1Oc1ccc(-c2cc3ccc(C4=NCCN4)cc3s2)cc1,,,CHEMBL1157595,J. Med. Chem.,2010,"{'bei': '11.74', 'le': '0.22', 'lle': '0.09', 'sei': '8.88'}",CHEMBL598001,,CHEMBL598001,5.15,False,http://www.openphacts.org/units/Nanomolar,879381,=,1,True,=,,IC50,nM,,7100.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,7.1
,3116288,[],CHEMBL1067450,Inhibition of Clostridium botulinum toxin BoNT/A light chain by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,OC1CN=C(c2ccc(Oc3ccc(-c4cc5ccc(C6=NCC(O)CN6)cc5[nH]4)cc3)cc2)NC1,,,CHEMBL1157595,J. Med. Chem.,2010,"{'bei': '10.67', 'le': '0.19', 'lle': '2.09', 'sei': '4.50'}",CHEMBL604498,,CHEMBL604498,5.14,False,http://www.openphacts.org/units/Nanomolar,879193,=,1,True,=,,IC50,nM,,7300.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,7.3
,3116289,[],CHEMBL1067451,Inhibition of Clostridium botulinum toxin BoNT/A light chain by HPLC-based assay,B,,,BAO_0000190,BAO_0000357,single protein format,c1cc(C2=NCCN2)ccc1Oc1ccc(-c2cc3ccc(C4=NCCN4)cc3[nH]2)cc1,,,CHEMBL1157595,J. Med. Chem.,2010,"{'bei': '11.93', 'le': '0.21', 'lle': '0.70', 'sei': '6.81'}",CHEMBL167448,,CHEMBL167448,5.03,False,http://www.openphacts.org/units/Nanomolar,879191,=,1,True,=,,IC50,nM,,9400.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,9.4
,3116290,[],CHEMBL1067450,Inhibition of Clostridium botulinum toxin BoNT/A light chain by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cl.Cl.N=C(N)c1ccc(Oc2ccc(-c3cc4ccc(C(=N)N)cc4[nH]3)cc2)cc1,,,CHEMBL1157595,J. Med. Chem.,2010,"{'bei': '13.42', 'le': '0.24', 'lle': '0.76', 'sei': '3.97'}",CHEMBL3216444,,CHEMBL289577,4.96,False,http://www.openphacts.org/units/Nanomolar,879104,=,1,True,=,,IC50,nM,,11000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,11.0
,3116291,[],CHEMBL1067450,Inhibition of Clostridium botulinum toxin BoNT/A light chain by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,c1cc(C2=NCCN2)ccc1Oc1ccc(-c2cc3ccc(C4=NCCN4)cc3[nH]2)cc1,,,CHEMBL1157595,J. Med. Chem.,2010,"{'bei': '11.63', 'le': '0.21', 'lle': '0.57', 'sei': '6.64'}",CHEMBL167448,,CHEMBL167448,4.90,False,http://www.openphacts.org/units/Nanomolar,879191,=,1,True,=,,IC50,nM,,12500.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,12.5
,3116292,[],CHEMBL1067451,Inhibition of Clostridium botulinum toxin BoNT/A light chain by HPLC-based assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cl.Cl.N=C(N)c1ccc(Oc2ccc(-c3cc4ccc(C(=N)N)cc4[nH]3)cc2)cc1,,,CHEMBL1157595,J. Med. Chem.,2010,"{'bei': '12.91', 'le': '0.23', 'lle': '0.57', 'sei': '3.82'}",CHEMBL3216444,,CHEMBL289577,4.77,False,http://www.openphacts.org/units/Nanomolar,879104,=,1,True,=,,IC50,nM,,17000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,17.0
,3116294,[],CHEMBL1067450,Inhibition of Clostridium botulinum toxin BoNT/A light chain by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,c1cc(-c2cc3ccc(C4=NCCN4)cc3[nH]2)ccc1C1=NCCN1,,,CHEMBL1157595,J. Med. Chem.,2010,"{'bei': '14.26', 'le': '0.26', 'lle': '2.17', 'sei': '7.28'}",CHEMBL164837,,CHEMBL164837,4.70,False,http://www.openphacts.org/units/Nanomolar,879624,=,1,True,=,,IC50,nM,,20000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,20.0
,3116295,[],CHEMBL1067450,Inhibition of Clostridium botulinum toxin BoNT/A light chain by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,c1cc(C2=NCCCN2)ccc1Oc1ccc(-c2cc3ccc(C4=NCCCN4)cc3[nH]2)cc1,,,CHEMBL1157595,J. Med. Chem.,2010,"{'bei': '10.41', 'le': '0.19', 'lle': '-0.43', 'sei': '6.34'}",CHEMBL597792,,CHEMBL597792,4.68,False,http://www.openphacts.org/units/Nanomolar,879192,=,1,True,=,,IC50,nM,,21000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,21.0
,3116296,[],CHEMBL1067450,Inhibition of Clostridium botulinum toxin BoNT/A light chain by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,c1cc(C2=NCCN2)ccc1Oc1ccc(-c2nc3ccc(C4=NCCN4)cc3[nH]2)cc1,,,CHEMBL1157595,J. Med. Chem.,2010,"{'bei': '10.91', 'le': '0.20', 'lle': '0.89', 'sei': '5.32'}",CHEMBL597598,,CHEMBL597598,4.61,False,http://www.openphacts.org/units/Nanomolar,879455,=,1,True,=,,IC50,nM,,24500.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,24.5
,3116297,[],CHEMBL1067450,Inhibition of Clostridium botulinum toxin BoNT/A light chain by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1ccc(Oc2ccc(-c3cc4ccc(C(=N)N)cc4[nH]3)cc2)cc1,,,CHEMBL1157595,J. Med. Chem.,2010,,CHEMBL597587,,CHEMBL597587,,False,http://www.openphacts.org/units/Nanomolar,879107,>,1,True,>,,IC50,nM,,25000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,25.0
,3116298,[],CHEMBL1067450,Inhibition of Clostridium botulinum toxin BoNT/A light chain by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,Clc1ccc(Oc2ccc(-c3cc4ccc(C5=NCCN5)cc4[nH]3)cc2)c(Cl)c1,,,CHEMBL1157595,J. Med. Chem.,2010,,CHEMBL598002,,CHEMBL598002,,False,http://www.openphacts.org/units/Nanomolar,879383,>,1,True,>,,IC50,nM,,25000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,25.0
,3116299,[],CHEMBL1067451,Inhibition of Clostridium botulinum toxin BoNT/A light chain by HPLC-based assay,B,,,BAO_0000190,BAO_0000357,single protein format,c1cc(C2=NCCN2)ccc1Oc1ccc(-c2cc3ccc(C4=NCCN4)cc3s2)cc1,,,CHEMBL1157595,J. Med. Chem.,2010,"{'bei': '10.49', 'le': '0.20', 'lle': '-0.46', 'sei': '7.93'}",CHEMBL598001,,CHEMBL598001,4.60,False,http://www.openphacts.org/units/Nanomolar,879381,=,1,True,=,,IC50,nM,,25000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,25.0
,3116300,[],CHEMBL1067450,Inhibition of Clostridium botulinum toxin BoNT/A light chain by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,c1cc(C2=NCCCN2)ccc1Oc1ccc(-c2nc3ccc(C4=NCCCN4)cc3[nH]2)cc1,,,CHEMBL1157595,J. Med. Chem.,2010,"{'bei': '10.11', 'le': '0.18', 'lle': '0.05', 'sei': '5.25'}",CHEMBL597599,,CHEMBL597599,4.55,False,http://www.openphacts.org/units/Nanomolar,879456,=,1,True,=,,IC50,nM,,28000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,28.0
,3116302,[],CHEMBL1067450,Inhibition of Clostridium botulinum toxin BoNT/A light chain by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1ccc(Oc2ccc(-c3cc4ccc(C5=NCCN5)cc4[nH]3)cc2)c(Cl)c1,,,CHEMBL1157595,J. Med. Chem.,2010,"{'bei': '10.95', 'le': '0.21', 'lle': '-0.98', 'sei': '6.18'}",CHEMBL597802,,CHEMBL597802,4.52,False,http://www.openphacts.org/units/Nanomolar,879380,=,1,True,=,,IC50,nM,,30000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,30.0
,3116305,[],CHEMBL1067451,Inhibition of Clostridium botulinum toxin BoNT/A light chain by HPLC-based assay,B,,,BAO_0000190,BAO_0000357,single protein format,c1cc(C2=NCCCN2)ccc1Oc1ccc(-c2nc3ccc(C4=NCCCN4)cc3[nH]2)cc1,,,CHEMBL1157595,J. Med. Chem.,2010,"{'bei': '9.74', 'le': '0.18', 'lle': '-0.11', 'sei': '5.06'}",CHEMBL597599,,CHEMBL597599,4.39,False,http://www.openphacts.org/units/Nanomolar,879456,=,1,True,=,,IC50,nM,,41000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,41.0
,3116306,[],CHEMBL1067450,Inhibition of Clostridium botulinum toxin BoNT/A light chain by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,c1cc(-c2cc3ccc(C4=NCCN4)cc3s2)ccc1C1=NCCN1,,,CHEMBL1157595,J. Med. Chem.,2010,"{'bei': '12.60', 'le': '0.24', 'lle': '1.10', 'sei': '8.95'}",CHEMBL354449,,CHEMBL354449,4.37,False,http://www.openphacts.org/units/Nanomolar,879626,=,1,True,=,,IC50,nM,,43000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,43.0
,3116307,[],CHEMBL1067451,Inhibition of Clostridium botulinum toxin BoNT/A light chain by HPLC-based assay,B,,,BAO_0000190,BAO_0000357,single protein format,c1cc(C2=NCCCN2)ccc1Oc1ccc(-c2cc3ccc(C4=NCCCN4)cc3[nH]2)cc1,,,CHEMBL1157595,J. Med. Chem.,2010,"{'bei': '9.71', 'le': '0.18', 'lle': '-0.74', 'sei': '5.92'}",CHEMBL597792,,CHEMBL597792,4.37,False,http://www.openphacts.org/units/Nanomolar,879192,=,1,True,=,,IC50,nM,,43000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,43.0
,3116309,[],CHEMBL1067450,Inhibition of Clostridium botulinum toxin BoNT/A light chain by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(Oc2ccc(-c3cc4ccc(C5=NCCN5)cc4[nH]3)cc2)cc1,,,CHEMBL1157595,J. Med. Chem.,2010,"{'bei': '11.34', 'le': '0.20', 'lle': '-0.64', 'sei': '7.41'}",CHEMBL597610,,CHEMBL597610,4.35,False,http://www.openphacts.org/units/Nanomolar,879551,=,1,True,=,,IC50,nM,,45000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,45.0
,3116313,[],CHEMBL1067451,Inhibition of Clostridium botulinum toxin BoNT/A light chain by HPLC-based assay,B,,,BAO_0000190,BAO_0000357,single protein format,Clc1ccc(Oc2ccc(-c3cc4ccc(C5=NCCN5)cc4[nH]3)cc2)c(Cl)c1,,,CHEMBL1157595,J. Med. Chem.,2010,"{'bei': '10.14', 'le': '0.20', 'lle': '-2.00', 'sei': '8.67'}",CHEMBL598002,,CHEMBL598002,4.28,False,http://www.openphacts.org/units/Nanomolar,879383,=,1,True,=,,IC50,nM,,52000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,52.0
,3116314,[],CHEMBL1067450,Inhibition of Clostridium botulinum toxin BoNT/A light chain by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,c1cc(C2=NCCCN2)ccc1Oc1ccc(-c2cc3ccc(C4=NCCCN4)cc3s2)cc1,,,CHEMBL1157595,J. Med. Chem.,2010,"{'bei': '9.15', 'le': '0.17', 'lle': '-1.57', 'sei': '7.36'}",CHEMBL603464,,CHEMBL603464,4.27,False,http://www.openphacts.org/units/Nanomolar,879382,=,1,True,=,,IC50,nM,,54000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,54.0
,3116316,[],CHEMBL1067450,Inhibition of Clostridium botulinum toxin BoNT/A light chain by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,NCCNc1ccc(Oc2ccc(-c3nc4ccc(C5=NCCN5)cc4s3)cc2)cc1,,,CHEMBL1157595,J. Med. Chem.,2010,"{'bei': '9.90', 'le': '0.19', 'lle': '-0.23', 'sei': '5.03'}",CHEMBL606405,,CHEMBL606405,4.25,False,http://www.openphacts.org/units/Nanomolar,879701,=,1,True,=,,IC50,nM,,56000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,56.0
,3116318,[],CHEMBL1067450,Inhibition of Clostridium botulinum toxin BoNT/A light chain by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,c1cc(C2=NCCCN2)ccc1Oc1ccc(-c2cc3ccc(C4=NCCCN4)cc3[nH]2)nc1,,,CHEMBL1157595,J. Med. Chem.,2010,"{'bei': '9.26', 'le': '0.17', 'lle': '-0.33', 'sei': '4.81'}",CHEMBL598622,,CHEMBL598622,4.17,False,http://www.openphacts.org/units/Nanomolar,879304,=,1,True,=,,IC50,nM,,67000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,67.0
,3116319,[],CHEMBL1067450,Inhibition of Clostridium botulinum toxin BoNT/A light chain by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,c1cc(C2=NCCN2)ccc1Oc1ccc(-c2cc3ccc(C4=NCCN4)cc3[nH]2)nc1,,,CHEMBL1157595,J. Med. Chem.,2010,"{'bei': '9.85', 'le': '0.18', 'lle': '0.44', 'sei': '4.80'}",CHEMBL603251,,CHEMBL603251,4.16,False,http://www.openphacts.org/units/Nanomolar,879303,=,1,True,=,,IC50,nM,,69000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,69.0
,3116320,[],CHEMBL1067450,Inhibition of Clostridium botulinum toxin BoNT/A light chain by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1ccc(Oc2ccc(-c3cc4ccc(C#N)cc4[nH]3)cc2)cc1,,,CHEMBL1157595,J. Med. Chem.,2010,,CHEMBL598231,,CHEMBL598231,,False,http://www.openphacts.org/units/Nanomolar,879105,>,1,True,>,,IC50,nM,,100000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,100.0
,3116321,[],CHEMBL1067450,Inhibition of Clostridium botulinum toxin BoNT/A light chain by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)c1ccc(Oc2ccc(-c3cc4ccc(C(N)=O)cc4[nH]3)cc2)cc1,,,CHEMBL1157595,J. Med. Chem.,2010,,CHEMBL604103,,CHEMBL604103,,False,http://www.openphacts.org/units/Nanomolar,879106,>,1,True,>,,IC50,nM,,100000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,100.0
,3116322,[],CHEMBL1067450,Inhibition of Clostridium botulinum toxin BoNT/A light chain by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1ccc(Oc2ccc(-c3cc4ccc(C#N)cc4[nH]3)nc2)cc1,,,CHEMBL1157595,J. Med. Chem.,2010,,CHEMBL599436,,CHEMBL599436,,False,http://www.openphacts.org/units/Nanomolar,879301,>,1,True,>,,IC50,nM,,100000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,100.0
,3116323,[],CHEMBL1067450,Inhibition of Clostridium botulinum toxin BoNT/A light chain by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1ccc(Oc2ccc(-c3cc4ccc(C#N)cc4[nH]3)cc2)c(Cl)c1,,,CHEMBL1157595,J. Med. Chem.,2010,,CHEMBL598621,,CHEMBL598621,,False,http://www.openphacts.org/units/Nanomolar,879302,>,1,True,>,,IC50,nM,,100000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,100.0
,3116324,[],CHEMBL1067450,Inhibition of Clostridium botulinum toxin BoNT/A light chain by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,Clc1ccc2cc(-c3ccc(Oc4ccc(C5=NCCN5)cc4)cc3)[nH]c2c1,,,CHEMBL1157595,J. Med. Chem.,2010,,CHEMBL597398,,CHEMBL597398,,False,http://www.openphacts.org/units/Nanomolar,879454,>,1,True,>,,IC50,nM,,100000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,100.0
,3116325,[],CHEMBL1067450,Inhibition of Clostridium botulinum toxin BoNT/A light chain by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1ccc2cc(-c3ccc(Oc4ccc(F)cc4)cc3)[nH]c2c1,,,CHEMBL1157595,J. Med. Chem.,2010,,CHEMBL599856,,CHEMBL599856,,False,http://www.openphacts.org/units/Nanomolar,879457,>,1,True,>,,IC50,nM,,100000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,100.0
,3116326,[],CHEMBL1067450,Inhibition of Clostridium botulinum toxin BoNT/A light chain by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)c1ccc2cc(-c3ccc(Oc4ccc(F)cc4)cc3)[nH]c2c1,,,CHEMBL1157595,J. Med. Chem.,2010,,CHEMBL605845,,CHEMBL605845,,False,http://www.openphacts.org/units/Nanomolar,879458,>,1,True,>,,IC50,nM,,100000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,100.0
,3116327,[],CHEMBL1067450,Inhibition of Clostridium botulinum toxin BoNT/A light chain by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,N=C(N)c1ccc2cc(-c3ccc(Oc4ccc(F)cc4)cc3)[nH]c2c1,,,CHEMBL1157595,J. Med. Chem.,2010,,CHEMBL603312,,CHEMBL603312,,False,http://www.openphacts.org/units/Nanomolar,879547,>,1,True,>,,IC50,nM,,100000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,100.0
,3116328,[],CHEMBL1067450,Inhibition of Clostridium botulinum toxin BoNT/A light chain by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,Fc1ccc(Oc2ccc(-c3cc4ccc(C5=NCCN5)cc4[nH]3)cc2)cc1,,,CHEMBL1157595,J. Med. Chem.,2010,,CHEMBL603247,,CHEMBL603247,,False,http://www.openphacts.org/units/Nanomolar,879548,>,1,True,>,,IC50,nM,,100000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,100.0
,3116329,[],CHEMBL1067450,Inhibition of Clostridium botulinum toxin BoNT/A light chain by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(Oc2ccc(-c3cc4ccc(C(N)=O)cc4[nH]3)cc2)cc1,,,CHEMBL1157595,J. Med. Chem.,2010,,CHEMBL598433,,CHEMBL598433,,False,http://www.openphacts.org/units/Nanomolar,879549,>,1,True,>,,IC50,nM,,100000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,100.0
,3116330,[],CHEMBL1067450,Inhibition of Clostridium botulinum toxin BoNT/A light chain by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(Oc2ccc(-c3cc4ccc(C(=N)N)cc4[nH]3)cc2)cc1,,,CHEMBL1157595,J. Med. Chem.,2010,,CHEMBL598634,,CHEMBL598634,,False,http://www.openphacts.org/units/Nanomolar,879550,>,1,True,>,,IC50,nM,,100000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,100.0
,3116331,[],CHEMBL1067450,Inhibition of Clostridium botulinum toxin BoNT/A light chain by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,c1cc(-c2cc3ccc(C4=NCCCN4)cc3[nH]2)ccc1C1=NCCCN1,,,CHEMBL1157595,J. Med. Chem.,2010,,CHEMBL1163029,,CHEMBL1163029,,False,http://www.openphacts.org/units/Nanomolar,879625,>,1,True,>,,IC50,nM,,100000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,100.0
,3116332,[],CHEMBL1067450,Inhibition of Clostridium botulinum toxin BoNT/A light chain by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,c1cc(-c2cc3ccc(C4=NCCCN4)cc3s2)ccc1C1=NCCCN1,,,CHEMBL1157595,J. Med. Chem.,2010,,CHEMBL1163030,,CHEMBL1163030,,False,http://www.openphacts.org/units/Nanomolar,879627,>,1,True,>,,IC50,nM,,100000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,100.0
,3116333,[],CHEMBL1067450,Inhibition of Clostridium botulinum toxin BoNT/A light chain by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)c1ccc2nc(-c3ccc(Oc4ccc(F)cc4)cc3)sc2c1,,,CHEMBL1157595,J. Med. Chem.,2010,,CHEMBL599053,,CHEMBL599053,,False,http://www.openphacts.org/units/Nanomolar,879700,>,1,True,>,,IC50,nM,,100000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,100.0
,3116334,[],CHEMBL1067451,Inhibition of Clostridium botulinum toxin BoNT/A light chain by HPLC-based assay,B,,,BAO_0000190,BAO_0000357,single protein format,c1cc(C2=NCCN2)ccc1Oc1ccc(-c2cc3ccc(C4=NCCN4)cc3[nH]2)nc1,,,CHEMBL1157595,J. Med. Chem.,2010,,CHEMBL603251,,CHEMBL603251,,False,http://www.openphacts.org/units/Nanomolar,879303,>,1,True,>,,IC50,nM,,100000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,100.0
,3116335,[],CHEMBL1067451,Inhibition of Clostridium botulinum toxin BoNT/A light chain by HPLC-based assay,B,,,BAO_0000190,BAO_0000357,single protein format,c1cc(C2=NCCCN2)ccc1Oc1ccc(-c2cc3ccc(C4=NCCCN4)cc3[nH]2)nc1,,,CHEMBL1157595,J. Med. Chem.,2010,,CHEMBL598622,,CHEMBL598622,,False,http://www.openphacts.org/units/Nanomolar,879304,>,1,True,>,,IC50,nM,,100000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,100.0
,3116367,[],CHEMBL1067457,Inhibition of Clostridium botulinum toxin BoNT/A light chain,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(/C=C/c1ccc(Cl)cc1Cl)NO,,,CHEMBL1157595,J. Med. Chem.,2010,"{'bei': '27.52', 'le': '0.62', 'lle': '3.88', 'sei': '12.95'}",CHEMBL237370,CINNAMIC ACID HYDROXAMATE,CHEMBL237370,6.39,True,http://www.openphacts.org/units/Nanomolar,879702,=,1,True,=,,IC50,nM,,410.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,0.41
,3116368,[],CHEMBL1067457,Inhibition of Clostridium botulinum toxin BoNT/A light chain,B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1ccc(C(Nc2cccnc2)c2cc(Cl)c3cccnc3c2O)cc1,,,CHEMBL1157595,J. Med. Chem.,2010,"{'bei': '15.52', 'le': '0.30', 'lle': '0.71', 'sei': '9.37'}",CHEMBL599255,,CHEMBL599255,6.30,False,http://www.openphacts.org/units/Nanomolar,879703,=,1,True,=,,IC50,nM,,500.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,0.5
,3116370,[],CHEMBL1067457,Inhibition of Clostridium botulinum toxin BoNT/A light chain,B,,,BAO_0000190,BAO_0000357,single protein format,NCCCCCCCNCCCCCCCNC(=O)c1cc(CCC(=O)NO)c(CCC(O)(c2ccccc2)c2ccccc2)[nH]1,,,CHEMBL1157595,J. Med. Chem.,2010,,CHEMBL591192,,CHEMBL591192,,False,http://www.openphacts.org/units/Nanomolar,879704,<,1,True,<,,IC50,nM,,1000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,1.0
